1,-3.188396,55.944425,30,-3.1881361923788645,55.944575,null
2,-3.1881361923788645,55.944575,30,-3.187876384757729,55.944725,hurt.green.filer
3,-3.187876384757729,55.944725,290,-3.1877737787147313,55.94444309221376,null
4,-3.1877737787147313,55.94444309221376,290,-3.1876711726717337,55.94416118442752,bound.ends.matter
5,-3.1876711726717337,55.94416118442752,220,-3.1879009860046694,55.943968348144615,null
6,-3.1879009860046694,55.943968348144615,220,-3.188130799337605,55.94377551186171,cubs.trucks.help
7,-3.188130799337605,55.94377551186171,300,-3.187980799337605,55.943515704240575,null
8,-3.187980799337605,55.943515704240575,300,-3.187830799337605,55.94325589661944,gums.clock.modes
9,-3.187830799337605,55.94325589661944,290,-3.1877281932946073,55.9429739888332,null
10,-3.1877281932946073,55.9429739888332,280,-3.1876760988413073,55.942678546507295,panic.squad.danger
11,-3.1876760988413073,55.942678546507295,70,-3.1875734927983097,55.942960454293534,null
12,-3.1875734927983097,55.942960454293534,70,-3.187470886755312,55.94324236207977,null
13,-3.187470886755312,55.94324236207977,70,-3.1873682807123145,55.94352426986601,shut.stands.media
14,-3.1873682807123145,55.94352426986601,330,-3.187108473091179,55.94337426986601,null
15,-3.187108473091179,55.94337426986601,330,-3.1868486654700434,55.943224269866015,null
16,-3.1868486654700434,55.943224269866015,330,-3.186588857848908,55.94307426986602,null
17,-3.186588857848908,55.94307426986602,330,-3.1863290502277724,55.94292426986602,hers.banks.goat
18,-3.1863290502277724,55.94292426986602,10,-3.1860336079018685,55.94297636431932,null
19,-3.1860336079018685,55.94297636431932,10,-3.1857381655759647,55.94302845877262,toned.deflection.bland
20,-3.1857381655759647,55.94302845877262,80,-3.1856860711226647,55.94332390109853,null
21,-3.1856860711226647,55.94332390109853,80,-3.1856339766693647,55.94361934342444,null
22,-3.1856339766693647,55.94361934342444,70,-3.185531370626367,55.943901251210676,manliness.poem.cliff
23,-3.185531370626367,55.943901251210676,150,-3.1857911782475026,55.944051251210674,null
24,-3.1857911782475026,55.944051251210674,150,-3.186050985868638,55.94420125121067,organs.shape.fantastic
25,-3.186050985868638,55.94420125121067,20,-3.1857690780824024,55.94430385725367,null
26,-3.1857690780824024,55.94430385725367,30,-3.185509270461267,55.94445385725367,null
27,-3.185509270461267,55.94445385725367,20,-3.185227362675031,55.94455646329667,acid.chair.butter
28,-3.185227362675031,55.94455646329667,90,-3.185227362675031,55.944856463296674,null
29,-3.185227362675031,55.944856463296674,90,-3.185227362675031,55.94515646329668,null
30,-3.185227362675031,55.94515646329668,100,-3.185279457128331,55.94545190562258,null
